id,code,name
3159126,3159126,"IMPLANT OSSEUX GEOMETRIQUE, < OU = 5CM3, TEKNIMED, BCP"
3100162,3100162,"IMPLANT OSSEUX GEOMETRIQUE, < OU = 5CM3, TEKNIMED, CEMENTEK"
3196920,3196920,"IMPLANT OSSEUX GEOMETRIQUE, < OU = 5CM3, TEKNIMED, CERAFORM"
3125200,3125200,"IMPLANT OSSEUX GEOMETRIQUE, < OU = 5CM3, TEKNIMED, CERATITE"
3128054,3128054,"IMPLANT OSSEUX GEOMETRIQUE, < OU = 5CM3, TEKNIMED, EUROCER 400"
3124369,3124369,"IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, ARTHREX, HATRIC"
3131056,3131056,"IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, BIOMALANTE, MBCP"
3129680,3129680,"IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, BIOMALANTE, TRIOSITE"
3136622,3136622,"IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, COATING INDUSTRIES, ALASKA"
3138420,3138420,"IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, DEPUY BIOLAND, BIOCER"
3122353,3122353,"IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, DEPUY CMW, BIOSEL"
3139916,3139916,"IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, FOURNITURES HOSPITALIERES, EUROCER"
3148921,3148921,"IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, INTERPORE, BONEPLAST"
3193956,3193956,"IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, KASIOS, TCH"
3158368,3158368,"IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, M.I.L, CERAMIL"
3180505,3180505,"IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, MCP, TRANS-OSSATITE"
3179117,3179117,"IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, ORTHOTECHNIQUE, OSTEOSET"
3122407,3122407,"IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, ORTHOTECHNIQUE, OSTEOSET T"
3110597,3110597,"IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, SBM, BICERAM"
3191963,3191963,"IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, SBM, BIOSORB"
3191555,3191555,"IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, SBM, EUROCER"
3180681,3180681,"IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, SBM, PHYSIO6"
3167031,3167031,"IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, SBM, SYNATITE"
3173155,3173155,"IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, TEKNIMED, BCP"
3107566,3107566,"IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, TEKNIMED, CEMENTEK"
3123170,3123170,"IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, TEKNIMED, CERAFORM"
3127333,3127333,"IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, TEKNIMED, CERATITE"
3144870,3144870,"IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, TEKNIMED, EUROCER 400"
3135114,3135114,"IMPLANT OSSEUX GEOMETRIQUE, > 5CM3 ET < OU = 15CM3, ARTHREX, HATRIC"
3114603,3114603,"IMPLANT OSSEUX GEOMETRIQUE, > 5CM3 ET < OU = 15CM3, BIOMALANTE, MBCP"
3186318,3186318,"IMPLANT OSSEUX GEOMETRIQUE, > 5CM3 ET < OU = 15CM3, BIOMALANTE, TRIOSITE"
3152236,3152236,"IMPLANT OSSEUX GEOMETRIQUE, > 5CM3 ET < OU = 15CM3, COATING INDUSTRIES, ALASKA"
3117369,3117369,"IMPLANT OSSEUX GEOMETRIQUE, > 5CM3 ET < OU = 15CM3, DEPUY BIOLAND, BIOCER"
3109861,3109861,"IMPLANT OSSEUX GEOMETRIQUE, > 5CM3 ET < OU = 15CM3, DEPUY CMW, BIOSEL"
3111266,3111266,"IMPLANT OSSEUX GEOMETRIQUE, > 5CM3 ET < OU = 15CM3, F. HOSPITALIERES, EUROCER"
3102646,3102646,"IMPLANT OSSEUX GEOMETRIQUE, > 5CM3 ET < OU = 15CM3, INTERPORE, BONEPLAST"
3199806,3199806,"IMPLANT OSSEUX GEOMETRIQUE, > 5CM3 ET < OU = 15CM3, KASIOS, TCH"
3121678,3121678,"IMPLANT OSSEUX GEOMETRIQUE, > 5CM3 ET < OU = 15CM3, M.I.L, CERAMIL"
3196475,3196475,"IMPLANT OSSEUX GEOMETRIQUE, > 5CM3 ET < OU = 15CM3, MCP, TRANS-OSSATITE"
3130855,3130855,"IMPLANT OSSEUX GEOMETRIQUE, > 5CM3 ET < OU = 15CM3, ORTHOTECHNIQUE, OSTEOSET"
3148476,3148476,"IMPLANT OSSEUX GEOMETRIQUE, > 5CM3 ET < OU = 15CM3, ORTHOTECHNIQUE, OSTEOSET T"
3114342,3114342,"IMPLANT OSSEUX GEOMETRIQUE, > 5CM3 ET < OU = 15CM3, SBM, BICERAM"
3120199,3120199,"IMPLANT OSSEUX GEOMETRIQUE, > 5CM3 ET < OU = 15CM3, SBM, BIOSORB"
3187499,3187499,"IMPLANT OSSEUX GEOMETRIQUE, > 5CM3 ET < OU = 15CM3, SBM, EUROCER"
3147063,3147063,"IMPLANT OSSEUX GEOMETRIQUE, > 5CM3 ET < OU = 15CM3, SBM, PHYSIO6"
3100535,3100535,"IMPLANT OSSEUX GEOMETRIQUE, > 5CM3 ET < OU = 15CM3, SBM, SYNATITE"
3101167,3101167,"IMPLANT OSSEUX GEOMETRIQUE, > 5CM3 ET < OU = 15CM3, TEKNIMED, BCP"
3179548,3179548,"IMPLANT OSSEUX GEOMETRIQUE, > 5CM3 ET < OU = 15CM3, TEKNIMED, CEMENTEK"
3124903,3124903,"IMPLANT OSSEUX GEOMETRIQUE, > 5CM3 ET < OU = 15CM3, TEKNIMED, CERAFORM"
3145874,3145874,"IMPLANT OSSEUX GEOMETRIQUE, > 5CM3 ET < OU = 15CM3, TEKNIMED, CERATITE"
3104697,3104697,"IMPLANT OSSEUX GEOMETRIQUE, > 5CM3 ET < OU = 15CM3, TEKNIMED, EUROCER 400"
3193519,3193519,"IMPLANT OSSEUX, ANATOMIQUE, CHIRURGIE NON ORTHOPEDIQUE"
3115028,3115028,"IMPLANT OSSEUX, ANATOMIQUE, CHIRURGIE ORTHOPEDIQUE"
3270987,3270987,"IMPLANT OSSEUX, ANATOMIQUE, COMPLEXE, BIOLAND, OXBONE CMF"
3250654,3250654,"IMPLANT OSSEUX, ANATOMIQUE, COMPLEXE, BIOLAND, OXBONE NEURO-BOVIN"
3231496,3231496,"IMPLANT OSSEUX, ANATOMIQUE, COMPLEXE, BIOLAND, OXBONE OU ISOBONE"
3226348,3226348,"IMPLANT OSSEUX, ANATOMIQUE, COMPLEXE, GEISTLICH, BIO-OSS-BOVIN"
3292598,3292598,"IMPLANT OSSEUX, ANATOMIQUE, COMPLEXE, GEISTLICH, ORTHOSS TM-BOVIN"
3233331,3233331,"IMPLANT OSSEUX, ANATOMIQUE, COMPLEXE, INOTEB, BIOCORAL-CORAIL"
3295355,3295355,"IMPLANT OSSEUX, ANATOMIQUE, COMPLEXE, INTERPORE, PRO OSTEON 200"
3263237,3263237,"IMPLANT OSSEUX, ANATOMIQUE, COMPLEXE, INTERPORE, PRO OSTEON 200 R-CORAIL"
3204803,3204803,"IMPLANT OSSEUX, ANATOMIQUE, COMPLEXE, INTERPORE, PRO OSTEON 500"
3274420,3274420,"IMPLANT OSSEUX, ANATOMIQUE, COMPLEXE, INTERPORE, PRO-OSTEON 500 R-CORAIL"
3285285,3285285,"IMPLANT OSSEUX, ANATOMIQUE, COMPLEXE, MERCK, ENDOBON"
3298649,3298649,"IMPLANT OSSEUX, ANATOMIQUE, COMPLEXE, MERCK, ENDOBON EMD-BOVIN"
3222209,3222209,"IMPLANT OSSEUX, ANATOMIQUE, COMPLEXE, ORQUEST, HEALOS"
3233420,3233420,"IMPLANT OSSEUX, ANATOMIQUE, COMPLEXE, OST DVPT, ISOBONE2-BOVIN"
3212895,3212895,"IMPLANT OSSEUX, ANATOMIQUE, COMPLEXE, OST DVPT, LUBBOC-BOVIN"
3222913,3222913,"IMPLANT OSSEUX, ANATOMIQUE, COMPLEXE, STRYKER, PYROST-BOVIN"
3246641,3246641,"IMPLANT OSSEUX, ANATOMIQUE, COMPLEXE, SYMATESE, COLLAPAT II"
3271521,3271521,"IMPLANT OSSEUX, ANATOMIQUE, NON ORTHOPEDIQUE, PLANCHER ORBITAIRE, BIO-OSS- BOVIN"
3249792,3249792,"IMPLANT OSSEUX, ANATOMIQUE, NON ORTHOPEDIQUE, PLANCHER ORBITAIRE, COLLAPAT II"
3237412,3237412,"IMPLANT OSSEUX, ANATOMIQUE, NON ORTHOPEDIQUE, PLANCHER ORBITAIRE, EMD-BOVIN"
3285658,3285658,"IMPLANT OSSEUX, ANATOMIQUE, NON ORTHOPEDIQUE, PLANCHER ORBITAIRE, ENDOBON"
3297740,3297740,"IMPLANT OSSEUX, ANATOMIQUE, NON ORTHOPEDIQUE, PLANCHER ORBITAIRE, ISOBONE2-BOVIN"
3245328,3245328,"IMPLANT OSSEUX, ANATOMIQUE, NON ORTHOPEDIQUE, PLANCHER ORBITAIRE, LUBBOC-BOVIN"
3219087,3219087,"IMPLANT OSSEUX, ANATOMIQUE, NON ORTHOPEDIQUE, PLANCHER ORBITAIRE, ORQUEST,HEALOS"
3220179,3220179,"IMPLANT OSSEUX, ANATOMIQUE, NON ORTHOPEDIQUE, PLANCHER ORBITAIRE, OXBONE CMF"
3205323,3205323,"IMPLANT OSSEUX, ANATOMIQUE, NON ORTHOPEDIQUE, PLANCHER ORBITAIRE, OXBONE ISOBONE"
3222250,3222250,"IMPLANT OSSEUX, ANATOMIQUE, NON ORTHOPEDIQUE, PLANCHER ORBITAIRE, OXBONE NEURO"
3244731,3244731,"IMPLANT OSSEUX, ANATOMIQUE, NON ORTHOPEDIQUE, PLANCHER ORBITAIRE, P.OSTEON 200R"
3216195,3216195,"IMPLANT OSSEUX, ANATOMIQUE, NON ORTHOPEDIQUE, PLANCHER ORBITAIRE, P.OSTEON 500R"
3224310,3224310,"IMPLANT OSSEUX, ANATOMIQUE, NON ORTHOPEDIQUE, PLANCHER ORBITAIRE, PRO OSTEON 200"
3253300,3253300,"IMPLANT OSSEUX, ANATOMIQUE, NON ORTHOPEDIQUE, PLANCHER ORBITAIRE, PRO OSTEON 500"
3216723,3216723,"IMPLANT OSSEUX, ANATOMIQUE, NON ORTHOPEDIQUE, PLANCHER ORBITAIRE, PYROST-BOVIN"
3212145,3212145,"IMPLANT OSSEUX, ANATOMIQUE, NON ORTHOPEDIQUE, PLANCHER ORBITAIRE,INOTEB,BIOCORAL"
3279600,3279600,"IMPLANT OSSEUX, ANATOMIQUE, NON ORTHOPEDIQUE, PLANCHER ORBITAIRE,ORTHOSSTM-BOVIN"
3205895,3205895,"IMPLANT OSSEUX, ANATOMIQUE, ORTHOPEDIE, BIOLAND, OXBONE CMF"
3285983,3285983,"IMPLANT OSSEUX, ANATOMIQUE, ORTHOPEDIE, BIOLAND, OXBONE NEURO-BOVIN"
3236849,3236849,"IMPLANT OSSEUX, ANATOMIQUE, ORTHOPEDIE, BIOLAND, OXBONE OU ISOBONE"
3280106,3280106,"IMPLANT OSSEUX, ANATOMIQUE, ORTHOPEDIE, GEISTLICH, BIO-OSS - BOVIN"
3261876,3261876,"IMPLANT OSSEUX, ANATOMIQUE, ORTHOPEDIE, GEISTLICH, ORTHOSS TM-BOVIN"
3288310,3288310,"IMPLANT OSSEUX, ANATOMIQUE, ORTHOPEDIE, INOTEB, BIOCORAL-CORAIL"
3222735,3222735,"IMPLANT OSSEUX, ANATOMIQUE, ORTHOPEDIE, MERCK, ENDOBON"
3251091,3251091,"IMPLANT OSSEUX, ANATOMIQUE, ORTHOPEDIE, MERCK, ENDOBON EMD-BOVIN"
3266307,3266307,"IMPLANT OSSEUX, ANATOMIQUE, ORTHOPEDIE, ORQUEST, HEALOS"
3257047,3257047,"IMPLANT OSSEUX, ANATOMIQUE, ORTHOPEDIE, OST DVPT, ISOBONE2-BOVIN"
3208617,3208617,"IMPLANT OSSEUX, ANATOMIQUE, ORTHOPEDIE, OST DVPT, LUBBOC-BOVIN"
3294350,3294350,"IMPLANT OSSEUX, ANATOMIQUE, ORTHOPEDIE, PRO OSTEON 200"
3213044,3213044,"IMPLANT OSSEUX, ANATOMIQUE, ORTHOPEDIE, PRO OSTEON 200 R-CORAIL"
3245854,3245854,"IMPLANT OSSEUX, ANATOMIQUE, ORTHOPEDIE, PRO OSTEON 500"
3283866,3283866,"IMPLANT OSSEUX, ANATOMIQUE, ORTHOPEDIE, PRO OSTEON 500 R-CORAIL"
3272093,3272093,"IMPLANT OSSEUX, ANATOMIQUE, ORTHOPEDIE, STRYKER, PYROST-BOVIN"
3205777,3205777,"IMPLANT OSSEUX, ANATOMIQUE, ORTHOPEDIE, SYMATESE, COLLAPAT II"
3156174,3156174,"IMPLANT OSSEUX, AVEC PILIER, ADAPTATION D'UNE EPIPROTHESE"
3263243,3263243,"IMPLANT OSSEUX, GEOMETRIQUE, < OU = 5CM3, OST DVPT, ISOBONE2-BOVIN"
3104556,3104556,"IMPLANT OSSEUX, GEOMETRIQUE, < OU 5 CM3"
3295540,3295540,"IMPLANT OSSEUX, GEOMETRIQUE, <OU= 5CM3, BIOLAND, OXBONE CMF"
3210206,3210206,"IMPLANT OSSEUX, GEOMETRIQUE, <OU= 5CM3, BIOLAND, OXBONE NEURO-BOVIN"
3228360,3228360,"IMPLANT OSSEUX, GEOMETRIQUE, <OU= 5CM3, BIOLAND, OXBONE OU ISOBONE"
3276493,3276493,"IMPLANT OSSEUX, GEOMETRIQUE, <OU= 5CM3, GEISTLICH, BIO-OSS-BOVIN"
3210873,3210873,"IMPLANT OSSEUX, GEOMETRIQUE, <OU= 5CM3, GEISTLICH, ORTHOSS TM-BOVIN"
3240012,3240012,"IMPLANT OSSEUX, GEOMETRIQUE, <OU= 5CM3, INOTEB, BIOCORAL-CORAIL"
3204772,3204772,"IMPLANT OSSEUX, GEOMETRIQUE, <OU= 5CM3, INTERPORE, PRO OSTEON 200"
3236536,3236536,"IMPLANT OSSEUX, GEOMETRIQUE, <OU= 5CM3, INTERPORE, PRO OSTEON 200-R CORAIL"
3292078,3292078,"IMPLANT OSSEUX, GEOMETRIQUE, <OU= 5CM3, INTERPORE, PRO OSTEON 500 R-CORAIL"
3273419,3273419,"IMPLANT OSSEUX, GEOMETRIQUE, <OU= 5CM3, MERCK, ENDOBON"
3247681,3247681,"IMPLANT OSSEUX, GEOMETRIQUE, <OU= 5CM3, MERCK, ENDOBON EMD-BOVIN"
3206860,3206860,"IMPLANT OSSEUX, GEOMETRIQUE, <OU= 5CM3, ORQUEST, HEALOS"
3235844,3235844,"IMPLANT OSSEUX, GEOMETRIQUE, <OU= 5CM3, OST DVPT, LUBBOC-BOVIN"
3224444,3224444,"IMPLANT OSSEUX, GEOMETRIQUE, <OU= 5CM3, STRYKER, PYROST-BOVIN"
3204039,3204039,"IMPLANT OSSEUX, GEOMETRIQUE, <OU= 5CM3, SYMATESE, COLLAPAT II"
3273804,3273804,"IMPLANT OSSEUX, GEOMETRIQUE, <OU= 5CM3,INTERPORE, PRO OSTEON 500"
3159072,3159072,"IMPLANT OSSEUX, GEOMETRIQUE, > 15 CM3"
3235376,3235376,"IMPLANT OSSEUX, GEOMETRIQUE, > 45CM3, BIOLAND, OXBONE CMF"
3290211,3290211,"IMPLANT OSSEUX, GEOMETRIQUE, > 45CM3, BIOLAND, OXBONE NEURO-BOVIN"
3281287,3281287,"IMPLANT OSSEUX, GEOMETRIQUE, > 45CM3, BIOLAND, OXBONE OU ISOBONE"
3227336,3227336,"IMPLANT OSSEUX, GEOMETRIQUE, > 45CM3, GEISTLICH, BIO-OSS - BOVIN"
3276694,3276694,"IMPLANT OSSEUX, GEOMETRIQUE, > 45CM3, GEISTLICH, ORTHOSS TM-BOVIN"
3221919,3221919,"IMPLANT OSSEUX, GEOMETRIQUE, > 45CM3, INOTEB, BIOCORAL-CORAIL"
3204460,3204460,"IMPLANT OSSEUX, GEOMETRIQUE, > 45CM3, INTERPORE, PRO OSTEON 200"
3236163,3236163,"IMPLANT OSSEUX, GEOMETRIQUE, > 45CM3, INTERPORE, PRO OSTEON 200 R-CORAIL"
3200395,3200395,"IMPLANT OSSEUX, GEOMETRIQUE, > 45CM3, INTERPORE, PRO OSTEON 500"
3214658,3214658,"IMPLANT OSSEUX, GEOMETRIQUE, > 45CM3, INTERPORE, PRO OSTEON 500 R-CORAIL"
3272390,3272390,"IMPLANT OSSEUX, GEOMETRIQUE, > 45CM3, MERCK, ENDOBON"
3211230,3211230,"IMPLANT OSSEUX, GEOMETRIQUE, > 45CM3, MERCK, ENDOBON EMD-BOVIN"
3208913,3208913,"IMPLANT OSSEUX, GEOMETRIQUE, > 45CM3, ORQUEST, HEALOS"
3223143,3223143,"IMPLANT OSSEUX, GEOMETRIQUE, > 45CM3, OST DVPT, ISOBONE2-BOVIN"
3290843,3290843,"IMPLANT OSSEUX, GEOMETRIQUE, > 45CM3, OST DVPT, LUBBOC-BOVIN"
3258503,3258503,"IMPLANT OSSEUX, GEOMETRIQUE, > 45CM3, STRYKER, PYROST-BOVIN"
3257722,3257722,"IMPLANT OSSEUX, GEOMETRIQUE, > 45CM3, SYMATESE, COLLAPAT II"
3164140,3164140,"IMPLANT OSSEUX, GEOMETRIQUE, > 5 CM3 ET < OU = 15 CM3"
3279155,3279155,"IMPLANT OSSEUX, GEOMETRIQUE, > 5CM3 ET <OU= 45 CM3, PRO OSTEON 500"
3244613,3244613,"IMPLANT OSSEUX, GEOMETRIQUE, > 5CM3 ET <OU= 45CM3, BIOLAND, OXBONE CMF"
3242703,3242703,"IMPLANT OSSEUX, GEOMETRIQUE, > 5CM3 ET <OU= 45CM3, BIOLAND, OXBONE NEURO-BOVIN"
3239954,3239954,"IMPLANT OSSEUX, GEOMETRIQUE, > 5CM3 ET <OU= 45CM3, BIOLAND, OXBONE OU ISOBONE"
3292747,3292747,"IMPLANT OSSEUX, GEOMETRIQUE, > 5CM3 ET <OU= 45CM3, GEISTLICH, BIO-OSS-BOVIN"
3266342,3266342,"IMPLANT OSSEUX, GEOMETRIQUE, > 5CM3 ET <OU= 45CM3, GEISTLICH, ORTHOSS TM-BOVIN"
3250890,3250890,"IMPLANT OSSEUX, GEOMETRIQUE, > 5CM3 ET <OU= 45CM3, INOTEB, BIOCORAL-CORAIL"
3286971,3286971,"IMPLANT OSSEUX, GEOMETRIQUE, > 5CM3 ET <OU= 45CM3, MERCK, ENDOBON"
3285279,3285279,"IMPLANT OSSEUX, GEOMETRIQUE, > 5CM3 ET <OU= 45CM3, MERCK, ENDOBON EMD-BOVIN"
3290317,3290317,"IMPLANT OSSEUX, GEOMETRIQUE, > 5CM3 ET <OU= 45CM3, ORQUEST, HEALOS"
3239523,3239523,"IMPLANT OSSEUX, GEOMETRIQUE, > 5CM3 ET <OU= 45CM3, OST DVPT, ISOBONE2-BOVIN"
3235270,3235270,"IMPLANT OSSEUX, GEOMETRIQUE, > 5CM3 ET <OU= 45CM3, OST DVPT, LUBBOC-BOVIN"
3257550,3257550,"IMPLANT OSSEUX, GEOMETRIQUE, > 5CM3 ET <OU= 45CM3, PRO OSTEON 200"
3277854,3277854,"IMPLANT OSSEUX, GEOMETRIQUE, > 5CM3 ET <OU= 45CM3, PRO OSTEON 200 R-CORAIL"
3259098,3259098,"IMPLANT OSSEUX, GEOMETRIQUE, > 5CM3 ET <OU= 45CM3, PRO OSTEON 500 R-CORAIL"
3284363,3284363,"IMPLANT OSSEUX, GEOMETRIQUE, > 5CM3 ET <OU= 45CM3, STRYKER, PYROST-BOVIN"
3211625,3211625,"IMPLANT OSSEUX, GEOMETRIQUE, > 5CM3 ET <OU= 45CM3, SYMATESE, COLLAPAT II"
3105142,3105142,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, ARTHREX, HATRIC"
3116559,3116559,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, BIOMALANTE, MBCP"
3153678,3153678,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, BIOMALANTE, TRIOSITE"
3119983,3119983,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, DEPUY BIOLAND, BIOCER"
3115821,3115821,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, DEPUY CMW, BIOSEL"
3172032,3172032,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, F. HOSPI., EUROCER"
3127340,3127340,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, INTERPORE, BONEPLAST"
3108420,3108420,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, KASIOS, TCH"
3193761,3193761,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, M.I.L, CERAMIL"
3151053,3151053,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, MCP, TRANS-OSSATITE"
3146106,3146106,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, ORTHOTECHNIQUE,OSTEOSET"
3129935,3129935,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, SBM, BICERAM"
3137656,3137656,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, SBM, BIOSORB"
3197003,3197003,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, SBM, EUROCER"
3112202,3112202,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, SBM, PHYSIO6"
3101807,3101807,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, SBM, SYNATITE"
3170671,3170671,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, TEKNIMED, BCP"
3158530,3158530,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, TEKNIMED, CEMENTEK"
3136303,3136303,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, TEKNIMED, CERAFORM"
3174108,3174108,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, TEKNIMED, CERATITE"
3132877,3132877,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, TEKNIMED, EUROCER 400"
3230924,3230924,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15 CM3, ORQUEST, HEALOS"
3287396,3287396,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15CM3, BIOLAND, OXBONE CMF"
3295591,3295591,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15CM3, BIOLAND, OXBONE NEURO"
3203689,3203689,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15CM3, BIOLAND,OXBONE OU ISOBONE"
3199605,3199605,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15CM3, COATING INDUSTRIES,ALASKA"
3228778,3228778,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15CM3, GEISTLICH, BIO-OSS BOVIN"
3277446,3277446,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15CM3, INOTEB, BIOCORAL-CORAIL"
3269642,3269642,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15CM3, MERCK, ENDOBON"
3291653,3291653,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15CM3, MERCK, ENDOBON EMD-BOVIN"
3124932,3124932,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15CM3, ORTHOTECHNIQUE,OSTEOSET T"
3218395,3218395,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15CM3, OST DEVPT, ISOBONE2-BOVIN"
3271350,3271350,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15CM3, OST DEVPT, LUBBOC-BOVIN"
3296343,3296343,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15CM3, PRO OSTEON 200"
3216670,3216670,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15CM3, PRO OSTEON 200 R-CORAIL"
3219561,3219561,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15CM3, PRO OSTEON 500"
3267241,3267241,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15CM3, PRO OSTEON 500 R-CORAIL"
3226012,3226012,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15CM3, STRYKER, PYROST-BOVIN"
3236861,3236861,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15CM3, SYMATESE, COLLAPAT II"
3251056,3251056,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, <OU= 15CM3,GEISTLICH,ORTHOSS TM-BOVIN"
3189357,3189357,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, > 15CM3, ARTHREX, HATRIC"
3240673,3240673,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, > 15CM3, BIOLAND, OXBONE NEURO-BOVIN"
3178260,3178260,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, > 15CM3, BIOMALANTE, MBCP"
3170790,3170790,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, > 15CM3, BIOMALANTE, TRIOSITE"
3140285,3140285,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, > 15CM3, COATING INDUSTRIES, ALASKA"
3116097,3116097,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, > 15CM3, DEPUY BIOLAND, BIOCER"
3101888,3101888,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, > 15CM3, DEPUY CMW, BIOSEL"
3109370,3109370,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, > 15CM3, F. HOSPIT., EUROCER"
3143898,3143898,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, > 15CM3, INTERPORE, BONEPLAST"
3120058,3120058,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, > 15CM3, KASIOS, TCH"
3138271,3138271,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, > 15CM3, M.I.L, CERAMIL"
3143757,3143757,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, > 15CM3, MCP, TRANS-OSSATITE"
3132363,3132363,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, > 15CM3, ORTHOTECHNIQUE, OSTEOSET"
3139833,3139833,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, > 15CM3, ORTHOTECHNIQUE, OSTEOSET T"
3111800,3111800,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, > 15CM3, SBM, BICERAM"
3103344,3103344,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, > 15CM3, SBM, BIOSORB"
3147028,3147028,"IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, > 15CM3, SBM, EUROCER"
